0.|Did you actually participate in the GGJ 2020?|2.|8.1|8.2|8.3|9.|10.|1.|3.|4.|5.|6.|7.
2/24/2020 18:58:35|Yes|Greenfield, MA, US|Occasionally|Frequently|Rarely||Other jammers in the same location|Male|24|Bachelor’s degree (e.g. BA, BS)|One year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 19:02:19|Yes|Leipzig|Rarely|Rarely|Rarely||Other jammers in the same location|Prefer not to say|23|Master’s degree (e.g. MA, MS, MEd)|Two years|No, the GGJ 2020 was my first game jam|Yes,  professionally (employed)
2/24/2020 19:10:39|Yes|Leeuwarden, Netherlands |Never|Rarely|Never|I usually find help online. I sometimes get questions from students of mine. |Online sources (websites, online documentation, etc.)|Male|37|Bachelor’s degree (e.g. BA, BS)|More than five years|More than five game jams|Yes,  professionally (employed)
2/24/2020 19:10:54|Yes|Utrecht, Netherlands|Occasionally|Occasionally|Occasionally||Other jammers in the same location|Prefer not to say|21|High school degree or equivalent (e.g. GED)|One year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 19:16:28|Yes|Argentina, Bahía Blanca|Occasionally|Occasionally|Occasionally||Mentors/organizers|Female|32|Bachelor’s degree (e.g. BA, BS)|One year|Four game jams|Yes, as a hobbyist
2/24/2020 19:20:22|Yes|West Plain, Mo, United States |Rarely|Rarely|Occasionally||Mentors/organizers|Female|20|Some college, no degree|Two years|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 19:22:42|Yes|London, United Kingdom|Rarely|Rarely|Rarely||Mentors/organizers|Male|21|Master’s degree (e.g. MA, MS, MEd)|Four years|Two game jams|Yes, as a student
2/24/2020 19:39:39|Yes|Vilnius, Lithuania|Occasionally|Occasionally|Occasionally||Other jammers in the same location|Male|22|High school degree or equivalent (e.g. GED)|Three years|Three game jams|Only in other game jams
2/24/2020 19:46:44|Yes|SAE Institute Hannover|Frequently|Frequently|Frequently|--|Other jammers in the same location|Male|18|High school degree or equivalent (e.g. GED)|Two years|Two game jams|Yes, as a hobbyist
2/24/2020 19:49:16|Yes|New York City, United States|Never|Never|Never||Online sources (websites, online documentation, etc.)|Male|24|Bachelor’s degree (e.g. BA, BS)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 19:49:33|Yes|Nanaimo, Canada|Occasionally|Rarely|Occasionally|"We brainstormed as a group to create initial ideas.
I had others to play-test my game and pass along ideas.
Got to listen to other peoples thoughts and ideas and implement those in my own style."|Online sources (websites, online documentation, etc.)|Female|25|Some college, no degree|Two years|No, the GGJ 2020 was my first game jam|Yes,  professionally (employed)
2/24/2020 20:00:53|Yes|Portland, Oregon, USA|Occasionally|Occasionally|Never|Our team shared a space with another team, every so often we would test ideas on each other.|Mentors/organizers|Prefer not to say|35|Some college, no degree|Three years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 20:02:35|Yes|Italia, Molise|Frequently|Frequently|Frequently|They motivate us to keep strong and do our best.|Mentors/organizers|Male|22|Bachelor’s degree (e.g. BA, BS)|One year|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 20:02:45|Yes|Portland, OR, USA|Frequently|Occasionally|Occasionally|We decided to build with Phaser and not a lot of people had experience with that on the jam site. Luckily one person did and we bugged him a lot to get started. While in a room with others, we tried to provide good feedback and help in ways we could, someone not on our team helped us with sound too. The organizers had been super helpful in connecting everyone together that needed it. |Other jammers in the same location|Male|42|High school degree or equivalent (e.g. GED)|More than five years|Two game jams|yeah long ago I did a lot of Flash work, lots of dumb commercial games and such. 
2/24/2020 20:03:06|Yes|Lima, Perú|Frequently|Frequently|Never|we got a mentor in our group and he was the one who made this agenda that ruins the teamwork, and reduce our participation in the creative part, the concept, or the mechanics and we just ended as a factory workers, we just hear what he says because of that mentor badge, that was a mistake, he was a very pour mentor and the game we made, was pretty bad, not because of time, or a bad developing, just bad game design, the mentor was a teacher of game design, but just a very bad one. |Other jammers in the same location|Male|35|Professional degree (e.g. MD, DDS, DVM)|Three years|No, the GGJ 2020 was my first game jam|Yes,  professionally (employed)
2/24/2020 20:05:17|Yes|Guatemala City|Frequently|Rarely|Frequently|no|Mentors/organizers|Male|27|Professional degree (e.g. MD, DDS, DVM)|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|No, I haven't
2/24/2020 20:06:28|Yes|Brookville, United States of America|Occasionally|Occasionally|Rarely|Just a lot of spitballing ideas and bouncing ideas off of each other. |Other jammers in the same location|Male|21|High school degree or equivalent (e.g. GED)|Four years|Three game jams|Yes, as a student
2/24/2020 20:09:17|Yes|Portland, Oregon, United States|Never|Rarely|Rarely|My Team was so focused on working on the problem that we rarely interacted with other teams or the organizers. I would love to have more forums for interacting with other teams, but the fast-pace of the event seems to preclude that opportunity. |Mentors/organizers|Male|42|Bachelor’s degree (e.g. BA, BS)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 20:15:04|Yes|Khartoum, Sudan. |Occasionally|Very Frequently|Frequently|Our team had some technical difficulties that needed some code bug fixes and other jammers helped us.. I also designed some models for other jammers and their games after i done from our game models.. I used spare time to help others as well. Organizers helped us alot with everything like ideas and tips to manage the team and do work faster. And some small help with the game itself.. I really liked it there. In fact i wished if it never ended. |Mentors/organizers|Male|24|Bachelor’s degree (e.g. BA, BS)|Two years|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 20:15:42|Yes|Odessa|Rarely|Rarely|Rarely|"We made a background music with our voices with help of other jammers. Although a lot of them weren't really interested, they helped anyway. I thing that the local ""1st-3rd place prize"" made it TOO competitive. IPad Air, $500 tickets for some convention, etc."|Online sources (websites, online documentation, etc.)|Male|23|Bachelor’s degree (e.g. BA, BS)|One year|No, the GGJ 2020 was my first game jam|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/24/2020 20:25:04|Yes|Lublin, Poland|Very Frequently|Rarely|Very Frequently||Mentors/organizers|Male|23|Bachelor’s degree (e.g. BA, BS)|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|No, I haven't
2/24/2020 20:25:23|Yes|Omaha, United States.|Very Frequently|Very Frequently|Rarely|In our three person team we all helped each other.|Other jammers in the same location|Male|21|Some college, no degree|Two years|Four game jams|Yes, as a student
2/24/2020 20:26:08|Yes|Valladolid, España|Never|Occasionally|Occasionally|We somehow managed to organize ourselves very well, so we didn't need help, but I did have a few doubts about my code that I consulted with my mentor, and after getting most of the heavy stuff out of my shoulders I tried to help other programmers in the other teams.|Other jammers in the same location|Male|19|High school degree or equivalent (e.g. GED)|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 20:27:32|Yes|Oslo, Norway|Never|Rarely|Frequently||Other jammers in the same location|Male|21|High school degree or equivalent (e.g. GED)|More than five years|Two game jams|Yes, as a hobbyist
2/24/2020 20:30:14|Yes|Portland, OR USA|Rarely|Rarely|Rarely||Online sources (websites, online documentation, etc.)|Male|33|Bachelor’s degree (e.g. BA, BS)|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a hobbyist
2/24/2020 20:41:40|Yes|Oslo, Norway|Rarely|Occasionally|Never|I was a mentor on site|Other jammers in the same location|Male|38|Master’s degree (e.g. MA, MS, MEd)|Five years|Five game jams|Yes,  professionally (employed)
2/24/2020 20:42:44|Yes|Philadelphia, United States|Occasionally|Never|Never||Other jammers in the same location|Male|20|Some college, no degree|One year|Yes, one game jam|Yes, as a student
2/24/2020 20:45:49|Yes|Lima, Peru|Very Frequently|Rarely|Very Frequently|I asked for mentor support |Mentors/organizers|Female|29|Bachelor’s degree (e.g. BA, BS)|Less than one year|Yes, one game jam|Yes,  professionally (employed)
2/24/2020 20:47:31|Yes|Brooklyn, NY|Occasionally|Rarely|Never|I came up with the idea and we made the game. I did not encounter any mentors or organizers.|Other jammers in the same location|Male|48|Bachelor’s degree (e.g. BA, BS)|More than five years|More than five game jams|Yes,  professionally (employed)
2/24/2020 20:49:25|Yes|Pittsburgh, Pa.|Occasionally|Occasionally|Occasionally|My teacher helped me, I helped my teammates, the org came around seeing if we needed anything|Other jammers in the same location|Male|19|Some college, no degree|Less than one year|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 20:53:29|Yes|Guatemala|Occasionally|Occasionally|Rarely||Other jammers in the same location|Male|19|High school degree or equivalent (e.g. GED)|Less than one year|No, the GGJ 2020 was my first game jam|No, I haven't
2/24/2020 20:58:01|Yes|United States|Rarely|Rarely|Rarely||Other jammers in the same location|Female|19|Some college, no degree|I have never been involved with game development before the GGJ 2020|No, the GGJ 2020 was my first game jam|No, I haven't
2/24/2020 20:59:32|Yes|Portland, OR, United States|Occasionally|Frequently|Never|I usually volunteer to provide technical help with Unity 3D during the jam.|Other jammers in the same location|Male|34|Bachelor’s degree (e.g. BA, BS)|More than five years|More than five game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
2/24/2020 21:09:29|Yes|Strasbourg, France|Rarely|Rarely|Never|We answered and got answers about technicals issues in the game engine.|Other jammers in the same location|Male|21|Professional degree (e.g. MD, DDS, DVM)|Two years|No, the GGJ 2020 was my first game jam|Yes, as a student
2/24/2020 21:12:26|Yes|Pittsburgh, United States|Never|Never|Never|I went around and chatted with other groups about their games throughout the weekend, but it was never in the form of giving or seeking help. Just curiosity.|Online sources (websites, online documentation, etc.)|Male|20|Some college, no degree|Three years|Yes, one game jam|Yes,  professionally (employed)
2/24/2020 21:13:44|Yes|Roubaix France|Rarely|Frequently|Occasionally|The jam take place at a schoold where i teach game art, so a lot of my student attend it with other professionnal of the region so they seek my help when they get stuck sometimes|Other jammers in the same location|Male|29|Master’s degree (e.g. MA, MS, MEd)|More than five years|Four game jams|Yes, as an indie developer (Independent/Self-employed, small commercial or other small development units)
